,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
6355,34.0,1020.0,247.0,795.0,228.0,1.625,INLAND,50800.0,Bakersfield
4927,47.0,2589.0,465.0,1284.0,485.0,5.1008,<1H OCEAN,247100.0,Burbank
4402,18.0,3165.0,533.0,1312.0,434.0,6.5234,NEAR OCEAN,357400.0,Del Rey Oaks
4747,36.0,2417.0,421.0,1276.0,426.0,5.5601,<1H OCEAN,205200.0,La Mirada
6122,26.0,1387.0,226.0,807.0,244.0,4.1563,INLAND,135700.0,Foothill Farms
4305,37.0,2220.0,335.0,903.0,362.0,7.8336,NEAR BAY,371300.0,Kensington
10778,32.0,2577.0,458.0,1172.0,447.0,3.8796,NEAR BAY,175500.0,Napa
7974,50.0,1172.0,261.0,685.0,260.0,3.1442,<1H OCEAN,130300.0,View Park-Windsor Hills
8656,16.0,2790.0,624.0,1386.0,636.0,3.1908,INLAND,194300.0,Davis
7449,29.0,1503.0,411.0,1368.0,390.0,2.1473,NEAR OCEAN,195300.0,San Pedro
5108,50.0,1738.0,355.0,837.0,363.0,3.609,NEAR BAY,135700.0,Mountain View
6386,29.0,2743.0,708.0,1059.0,651.0,3.625,NEAR OCEAN,500000.0,Long Beach
9073,24.0,1596.0,388.0,1329.0,352.0,3.0417,INLAND,148000.0,Duarte
8769,38.0,2122.0,394.0,843.0,410.0,3.0,INLAND,91800.0,Bakersfield
14262,17.0,1552.0,246.0,685.0,244.0,5.9836,<1H OCEAN,294800.0,Casa Conejo
2898,31.0,1240.0,264.0,719.0,236.0,3.535,NEAR BAY,210300.0,Newark
1631,33.0,2489.0,546.0,1857.0,444.0,2.9474,<1H OCEAN,178400.0,Fullerton
8017,38.0,2952.0,598.0,1491.0,568.0,2.6094,INLAND,67900.0,Oildale
11170,13.0,2104.0,407.0,960.0,401.0,2.4,INLAND,177000.0,East Sonora
8393,35.0,120.0,35.0,477.0,41.0,1.9125,INLAND,47500.0,Bakersfield
11261,40.0,2011.0,495.0,1528.0,469.0,1.9375,INLAND,69900.0,Colton
5096,30.0,2651.0,572.0,3249.0,552.0,3.7202,<1H OCEAN,182100.0,Santa Ana
8489,16.0,2207.0,291.0,1081.0,308.0,7.3518,<1H OCEAN,331200.0,North Tustin
5869,9.0,745.0,175.0,297.0,160.0,3.358,INLAND,77500.0,Sacramento
4190,15.0,2241.0,381.0,997.0,390.0,3.4833,<1H OCEAN,193200.0,San Marcos
11903,19.0,4845.0,1609.0,3751.0,1539.0,1.583,<1H OCEAN,350000.0,"Westwood, Los Angeles"
12608,18.0,4754.0,1075.0,1366.0,690.0,2.0694,INLAND,81200.0,Wofford Heights
549,40.0,1553.0,253.0,724.0,267.0,4.38,NEAR BAY,196400.0,San Lorenzo
2620,16.0,3474.0,633.0,853.0,315.0,5.2185,INLAND,128600.0,Crestline
9985,6.0,950.0,184.0,426.0,186.0,4.7237,NEAR OCEAN,220700.0,San Clemente
8080,34.0,1980.0,385.0,970.0,391.0,5.1207,NEAR OCEAN,310900.0,Belmont
9482,8.0,2888.0,662.0,2441.0,683.0,2.7048,NEAR OCEAN,153000.0,Imperial Beach
2862,34.0,432.0,65.0,208.0,71.0,5.5435,INLAND,136000.0,Vacaville
7903,40.0,690.0,129.0,305.0,110.0,2.3625,INLAND,62500.0,Cold Springs
7033,38.0,1212.0,272.0,1129.0,263.0,2.6673,<1H OCEAN,142300.0,Maywood
5047,19.0,3562.0,606.0,1677.0,578.0,4.1573,INLAND,228100.0,Quartz Hill
348,20.0,3398.0,771.0,1231.0,744.0,2.0288,<1H OCEAN,350000.0,Seven Trees
4708,14.0,1930.0,363.0,990.0,322.0,4.1094,INLAND,162200.0,Pittsburg
1576,43.0,1615.0,734.0,1460.0,644.0,1.4005,<1H OCEAN,193800.0,Hollywood
954,42.0,2174.0,420.0,1304.0,464.0,3.1429,<1H OCEAN,286500.0,Burbank
7293,14.0,3464.0,683.0,2139.0,734.0,4.0668,NEAR OCEAN,137500.0,Bonita
10665,34.0,2941.0,558.0,1660.0,576.0,4.5667,INLAND,271500.0,Temple City
1392,9.0,1547.0,218.0,683.0,231.0,7.5604,<1H OCEAN,327900.0,Poway
5878,8.0,992.0,393.0,694.0,331.0,2.5544,NEAR OCEAN,162500.0,Long Beach
5509,10.0,1823.0,590.0,2176.0,548.0,1.5026,<1H OCEAN,151800.0,Santa Ana
8178,33.0,629.0,76.0,253.0,75.0,7.6286,<1H OCEAN,330400.0,South San Jose Hills
4105,11.0,4487.0,868.0,2195.0,780.0,3.9615,INLAND,194600.0,Lincoln Village
3427,27.0,1931.0,261.0,736.0,244.0,6.7805,<1H OCEAN,392900.0,Thousand Oaks
2632,41.0,1717.0,325.0,855.0,303.0,2.75,INLAND,127300.0,Tracy
10087,42.0,1645.0,371.0,1161.0,351.0,3.0893,<1H OCEAN,162700.0,Paramount
885,24.0,2924.0,1013.0,1492.0,943.0,2.775,<1H OCEAN,291700.0,Santa Monica
8713,36.0,2071.0,398.0,988.0,404.0,4.6226,<1H OCEAN,219700.0,South Whittier
9583,14.0,1259.0,238.0,889.0,247.0,4.9464,<1H OCEAN,174800.0,Fairbanks Ranch
10612,14.0,3732.0,846.0,1277.0,775.0,2.5658,NEAR BAY,208000.0,Sonoma
8657,16.0,1230.0,242.0,380.0,246.0,2.2969,<1H OCEAN,67500.0,Laguna Hills
3551,28.0,1609.0,340.0,1064.0,290.0,1.1125,NEAR BAY,206300.0,Brisbane
6373,23.0,2059.0,354.0,636.0,278.0,3.6908,NEAR OCEAN,278800.0,Cayucos
5908,18.0,1868.0,315.0,747.0,265.0,4.7946,NEAR OCEAN,290600.0,Mission Hills
4123,29.0,3494.0,662.0,1781.0,616.0,2.5893,INLAND,70900.0,Fresno
7466,44.0,1325.0,245.0,669.0,253.0,4.4211,<1H OCEAN,324000.0,Lawndale
3788,20.0,4679.0,609.0,1945.0,609.0,8.7471,<1H OCEAN,419900.0,Chatsworth
12646,21.0,2692.0,477.0,1330.0,456.0,4.5417,<1H OCEAN,238900.0,San Fernando
9896,38.0,5054.0,1168.0,2366.0,1103.0,2.9422,NEAR OCEAN,289400.0,San Diego
1529,25.0,2171.0,386.0,248.0,116.0,3.0375,INLAND,171900.0,Sunnyside-Tahoe City
8898,28.0,4169.0,895.0,2587.0,810.0,2.331,INLAND,65500.0,Williams
5810,43.0,355.0,81.0,233.0,75.0,2.4167,INLAND,73900.0,West Park
6034,18.0,2947.0,559.0,1820.0,551.0,4.5294,<1H OCEAN,224800.0,Stanton
11460,44.0,589.0,130.0,504.0,137.0,1.775,INLAND,63400.0,San Bernardino
9146,20.0,1349.0,238.0,601.0,203.0,3.5417,INLAND,96600.0,East Quincy
13286,44.0,3183.0,513.0,1183.0,473.0,5.0407,<1H OCEAN,314900.0,View Park-Windsor Hills
12941,24.0,3794.0,848.0,2225.0,864.0,2.8068,INLAND,95300.0,Woodland
3096,27.0,2795.0,602.0,1073.0,535.0,5.1496,<1H OCEAN,365000.0,Sherman Oaks
5345,6.0,1186.0,234.0,1135.0,218.0,2.1515,INLAND,63900.0,Sanger
7653,17.0,3150.0,588.0,1857.0,610.0,3.9688,<1H OCEAN,165000.0,Roseland
5467,46.0,2041.0,405.0,1059.0,399.0,3.8487,NEAR BAY,203300.0,Piedmont
3338,19.0,1991.0,528.0,1202.0,460.0,3.1538,<1H OCEAN,252100.0,Stanton
9832,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,<1H OCEAN,261300.0,San Fernando
966,49.0,1130.0,244.0,607.0,239.0,2.4597,NEAR BAY,93800.0,Emeryville
1166,27.0,1426.0,364.0,792.0,353.0,2.0673,NEAR OCEAN,118800.0,San Diego
5042,24.0,3148.0,908.0,2850.0,839.0,1.9549,<1H OCEAN,221500.0,Van Nuys
1750,35.0,1692.0,423.0,1578.0,406.0,2.5313,<1H OCEAN,305800.0,Hollywood
11882,8.0,15309.0,2996.0,7463.0,2885.0,3.9143,INLAND,129700.0,Sacramento
11333,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,<1H OCEAN,268800.0,Santa Monica
5752,37.0,1892.0,347.0,1039.0,343.0,4.8295,<1H OCEAN,212100.0,Northridge
9383,38.0,1723.0,394.0,711.0,353.0,3.0673,NEAR BAY,218400.0,San Leandro
10140,33.0,1636.0,275.0,866.0,289.0,5.6356,<1H OCEAN,241300.0,Canoga Park
2537,51.0,2419.0,486.0,1284.0,426.0,2.2029,INLAND,54200.0,Fresno
12776,28.0,1900.0,401.0,918.0,351.0,3.7841,NEAR BAY,144900.0,Concord
8906,18.0,4393.0,642.0,2095.0,677.0,5.4786,<1H OCEAN,223500.0,Escondido
9879,15.0,4221.0,816.0,1737.0,743.0,2.3125,INLAND,128600.0,Jackson
9375,42.0,1413.0,406.0,1027.0,362.0,2.3625,NEAR BAY,233000.0,San Francisco
4461,22.0,4337.0,673.0,2347.0,636.0,5.4091,<1H OCEAN,222400.0,Santa Susana
7895,18.0,3830.0,750.0,2767.0,702.0,3.6602,INLAND,120700.0,Fontana
14241,25.0,3445.0,898.0,5558.0,894.0,3.0972,NEAR OCEAN,169300.0,Oxnard
5767,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,<1H OCEAN,264500.0,Santa Clara
13214,23.0,2296.0,356.0,902.0,334.0,6.0298,<1H OCEAN,289100.0,Santa Rosa
12828,24.0,2983.0,406.0,1203.0,381.0,6.3236,<1H OCEAN,302000.0,Santa Susana
12467,38.0,1552.0,290.0,873.0,291.0,2.4896,NEAR OCEAN,81000.0,Myrtletown
11990,29.0,2259.0,482.0,1099.0,463.0,2.3314,INLAND,121600.0,Placerville
6477,35.0,1511.0,274.0,853.0,308.0,4.9792,<1H OCEAN,251300.0,Gardena
14398,15.0,2428.0,513.0,1687.0,519.0,4.75,<1H OCEAN,254400.0,Milpitas
4326,15.0,4836.0,1368.0,3012.0,1240.0,2.1865,INLAND,129300.0,Riverside
13659,32.0,166.0,22.0,63.0,29.0,7.3004,NEAR OCEAN,125000.0,Camarillo
7456,21.0,2050.0,608.0,1131.0,550.0,2.4779,NEAR OCEAN,165000.0,Coronado
13125,13.0,5301.0,1025.0,2870.0,984.0,3.5954,INLAND,163000.0,Chino
9549,19.0,735.0,158.0,597.0,134.0,4.5208,<1H OCEAN,188100.0,Alum Rock
3494,43.0,968.0,199.0,434.0,162.0,2.5333,NEAR OCEAN,239300.0,Daly City
9271,29.0,2030.0,545.0,1014.0,518.0,2.2409,NEAR OCEAN,114200.0,San Diego
10053,25.0,3301.0,678.0,994.0,306.0,3.2262,INLAND,97200.0,Gustine
4742,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,NEAR OCEAN,178100.0,San Diego
9371,16.0,3924.0,699.0,1325.0,638.0,2.5172,NEAR OCEAN,293900.0,Los Osos
1243,17.0,5159.0,832.0,3174.0,817.0,5.8704,NEAR BAY,234400.0,Union City
8998,15.0,3236.0,451.0,1289.0,416.0,11.1121,<1H OCEAN,493000.0,San Joaquin Hills
8597,30.0,2294.0,508.0,1753.0,482.0,2.1078,INLAND,54700.0,Bakersfield
6506,28.0,2080.0,427.0,1266.0,434.0,2.2788,NEAR OCEAN,146300.0,Chula Vista
10743,21.0,8502.0,2634.0,2330.0,991.0,1.3811,INLAND,51300.0,Yucca Valley
434,36.0,1463.0,369.0,1492.0,366.0,3.25,<1H OCEAN,179200.0,South San Gabriel
323,41.0,1562.0,377.0,874.0,368.0,4.1083,<1H OCEAN,324300.0,Marina del Rey
8694,47.0,1453.0,247.0,721.0,276.0,5.5176,<1H OCEAN,191000.0,Westmont
4701,16.0,6647.0,2098.0,4649.0,1903.0,2.9074,<1H OCEAN,213800.0,Fremont
11189,42.0,1386.0,320.0,1163.0,319.0,2.4271,<1H OCEAN,89500.0,Willowbrook
2720,22.0,1230.0,200.0,673.0,195.0,6.2708,<1H OCEAN,251400.0,Thousand Oaks
8904,42.0,2002.0,488.0,1505.0,464.0,1.5057,NEAR OCEAN,86300.0,National City
792,16.0,2118.0,333.0,770.0,318.0,7.2477,NEAR BAY,376000.0,Redwood Shores
2498,43.0,612.0,135.0,402.0,142.0,5.1322,<1H OCEAN,314900.0,Ladera Heights
317,37.0,934.0,231.0,587.0,230.0,3.625,<1H OCEAN,181300.0,North Hollywood
13084,31.0,2366.0,482.0,1933.0,433.0,3.0234,INLAND,65000.0,Biola
11440,27.0,3623.0,809.0,3712.0,754.0,3.4609,INLAND,123300.0,Pomona
11874,48.0,1091.0,236.0,632.0,234.0,3.7235,<1H OCEAN,263600.0,South Pasadena
11179,11.0,5892.0,837.0,2327.0,812.0,6.1551,<1H OCEAN,291800.0,Salinas
7402,9.0,521.0,111.0,491.0,110.0,5.1305,NEAR OCEAN,158900.0,National City
692,35.0,1313.0,324.0,1350.0,343.0,1.75,INLAND,57600.0,Merced
13662,21.0,1728.0,417.0,731.0,334.0,1.7266,INLAND,94700.0,Pollock Pines
9348,33.0,2731.0,456.0,1263.0,445.0,4.5568,NEAR OCEAN,175300.0,San Diego
4108,22.0,1236.0,290.0,413.0,274.0,3.6875,NEAR BAY,40000.0,Mountain View
5777,42.0,1577.0,379.0,1317.0,378.0,3.2121,<1H OCEAN,153900.0,South Pasadena
10007,37.0,2038.0,379.0,837.0,381.0,5.2416,<1H OCEAN,471300.0,Newport Beach
10335,31.0,1854.0,365.0,883.0,310.0,2.3167,<1H OCEAN,92600.0,Hydesville
13488,40.0,1131.0,281.0,859.0,230.0,1.1806,<1H OCEAN,134600.0,View Park-Windsor Hills
4775,17.0,6488.0,1102.0,3199.0,1070.0,5.0962,<1H OCEAN,238000.0,Santa Susana
10833,12.0,5048.0,842.0,883.0,391.0,5.6918,INLAND,231300.0,La Quinta
923,42.0,1007.0,277.0,1060.0,268.0,3.0179,<1H OCEAN,153700.0,Commerce
13456,16.0,2994.0,445.0,1047.0,437.0,5.149,<1H OCEAN,184300.0,Poway
6580,10.0,1783.0,337.0,638.0,262.0,2.65,INLAND,116700.0,Pine Grove
2278,21.0,4112.0,580.0,1886.0,581.0,6.799,<1H OCEAN,292000.0,Fountain Valley
11819,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,<1H OCEAN,117400.0,Carson
9681,23.0,1017.0,218.0,387.0,152.0,2.2656,INLAND,88200.0,East Quincy
231,43.0,1018.0,261.0,736.0,215.0,2.6,INLAND,66900.0,San Bernardino
10258,24.0,5230.0,934.0,3795.0,970.0,5.4228,<1H OCEAN,264100.0,Santa Clara
9392,26.0,1775.0,416.0,1217.0,383.0,1.8801,INLAND,57600.0,Woodlake
13004,2.0,6718.0,858.0,2012.0,654.0,6.8872,INLAND,305200.0,Fairfield
4323,43.0,1621.0,365.0,1015.0,329.0,2.92,INLAND,242200.0,Altadena
4120,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,NEAR BAY,265300.0,North Fair Oaks
9478,33.0,3084.0,570.0,1753.0,449.0,3.05,INLAND,97800.0,Sunnyslope
2340,33.0,2463.0,421.0,1235.0,465.0,3.7045,NEAR BAY,161500.0,Napa
1696,15.0,1905.0,416.0,1258.0,388.0,3.33,NEAR OCEAN,127900.0,Camp Pendleton South
10677,16.0,1106.0,195.0,505.0,187.0,5.0126,INLAND,192300.0,Lake of the Pines
8323,37.0,1042.0,213.0,699.0,196.0,2.9643,<1H OCEAN,103200.0,West Rancho Dominguez
4795,17.0,2499.0,566.0,781.0,522.0,3.1779,<1H OCEAN,186500.0,Laguna Woods
5145,28.0,2215.0,587.0,830.0,573.0,2.1898,NEAR BAY,141700.0,San Leandro
13860,23.0,3135.0,707.0,1650.0,680.0,1.886,INLAND,105300.0,Lincoln Village
8530,36.0,1487.0,249.0,641.0,243.0,4.0682,NEAR BAY,196200.0,San Lorenzo
12119,27.0,1691.0,289.0,807.0,296.0,6.1168,INLAND,210500.0,Clayton
8655,19.0,1215.0,360.0,1349.0,423.0,2.6607,NEAR OCEAN,226500.0,Santa Barbara
8388,37.0,1161.0,254.0,882.0,236.0,4.4167,<1H OCEAN,158000.0,Norwalk
9118,45.0,1167.0,302.0,773.0,287.0,3.2798,NEAR OCEAN,150300.0,East Rancho Dominguez
4380,38.0,1901.0,453.0,1613.0,400.0,1.8828,INLAND,44600.0,Lindsay
11455,18.0,1475.0,267.0,1149.0,268.0,5.0827,NEAR OCEAN,142200.0,National City
3472,9.0,2436.0,720.0,1780.0,653.0,1.8299,NEAR OCEAN,137500.0,San Diego
6947,29.0,2046.0,588.0,846.0,410.0,1.65,NEAR OCEAN,227300.0,Morro Bay
6211,12.0,5949.0,799.0,2936.0,781.0,6.3721,<1H OCEAN,241500.0,Fairbanks Ranch
12980,19.0,862.0,167.0,407.0,183.0,4.3456,NEAR BAY,163000.0,San Lorenzo
4763,41.0,465.0,130.0,349.0,138.0,2.0893,INLAND,112500.0,Ontario
1039,38.0,1472.0,305.0,670.0,282.0,2.2407,INLAND,76000.0,Bakersfield
11931,35.0,1994.0,419.0,1491.0,428.0,3.7383,<1H OCEAN,166200.0,Norwalk
14194,26.0,1405.0,204.0,627.0,215.0,4.2188,INLAND,94200.0,South Yuba City
7446,16.0,5277.0,1070.0,657.0,276.0,3.3333,INLAND,143400.0,Idyllwild-Pine Cove
4156,19.0,1334.0,366.0,1048.0,316.0,1.7865,NEAR BAY,88000.0,Richmond
10213,25.0,4016.0,831.0,2166.0,774.0,3.1884,<1H OCEAN,135400.0,Anaheim
2090,31.0,2191.0,459.0,1564.0,450.0,2.6776,INLAND,122000.0,Pedley
7323,45.0,2404.0,425.0,926.0,400.0,4.9674,NEAR BAY,320100.0,San Anselmo
9027,32.0,1619.0,323.0,1492.0,342.0,3.5,<1H OCEAN,165100.0,South El Monte
3105,38.0,3779.0,614.0,1495.0,614.0,4.3529,NEAR OCEAN,184000.0,La Mesa
12439,32.0,3250.0,550.0,1230.0,557.0,4.6424,NEAR BAY,312700.0,Alamo
13684,5.0,4597.0,1071.0,1916.0,870.0,4.0327,INLAND,131000.0,Greenacres
14251,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,INLAND,125700.0,Hesperia
10978,45.0,1106.0,226.0,779.0,205.0,4.5446,<1H OCEAN,244800.0,San Gabriel
13261,35.0,2994.0,603.0,1933.0,561.0,4.0052,<1H OCEAN,160700.0,Irwindale
12191,22.0,2699.0,543.0,1425.0,491.0,2.375,<1H OCEAN,137300.0,Fallbrook
12597,23.0,1459.0,373.0,1148.0,388.0,1.5372,INLAND,69400.0,Brawley
13665,32.0,1338.0,276.0,859.0,286.0,2.6397,INLAND,59700.0,Hanford
7944,14.0,6160.0,1222.0,2472.0,1204.0,4.1444,<1H OCEAN,178400.0,Seven Trees
7084,32.0,5135.0,1025.0,2152.0,944.0,4.1325,NEAR OCEAN,172800.0,Chula Vista
650,32.0,2342.0,570.0,1445.0,453.0,4.1951,<1H OCEAN,195000.0,Santa Ana
4699,43.0,1858.0,345.0,1054.0,329.0,3.5625,INLAND,211600.0,Mayflower Village
13113,28.0,822.0,205.0,627.0,192.0,3.4583,<1H OCEAN,166300.0,Signal Hill
1834,43.0,2227.0,564.0,956.0,472.0,2.0217,<1H OCEAN,187500.0,View Park-Windsor Hills
2901,34.0,2486.0,560.0,2443.0,557.0,2.5263,<1H OCEAN,130400.0,Salinas
2329,45.0,1169.0,263.0,723.0,286.0,3.9444,NEAR BAY,212900.0,Oakland
7258,26.0,1706.0,516.0,894.0,435.0,3.1875,<1H OCEAN,372700.0,"Westwood, Los Angeles"
5620,24.0,2403.0,590.0,2103.0,547.0,2.7292,<1H OCEAN,193800.0,Montebello
5538,26.0,934.0,148.0,519.0,162.0,5.3209,<1H OCEAN,185000.0,Santa Clarita
1112,21.0,2578.0,363.0,1207.0,350.0,6.2452,<1H OCEAN,291700.0,Brea
14324,18.0,1859.0,251.0,747.0,256.0,7.732,INLAND,173200.0,Highland
7509,16.0,2809.0,708.0,1260.0,638.0,3.2353,NEAR OCEAN,252900.0,Huntington Beach
5428,44.0,1446.0,250.0,721.0,243.0,4.7308,INLAND,352200.0,Arcadia
13732,20.0,5467.0,1044.0,2310.0,963.0,5.6986,NEAR BAY,275800.0,Walnut Creek
1873,34.0,884.0,153.0,534.0,154.0,6.0116,<1H OCEAN,271200.0,Santa Clara
10020,32.0,1375.0,448.0,1698.0,432.0,1.6302,<1H OCEAN,130700.0,Los Angeles
4251,28.0,1259.0,302.0,668.0,280.0,4.2813,<1H OCEAN,384400.0,Marina del Rey
408,45.0,1816.0,398.0,1524.0,388.0,3.8586,NEAR OCEAN,157900.0,Signal Hill
9601,27.0,1935.0,460.0,1456.0,382.0,2.8062,<1H OCEAN,192800.0,Alhambra
3500,29.0,2375.0,560.0,1124.0,502.0,2.3276,<1H OCEAN,166200.0,Boyes Hot Springs
12568,27.0,3440.0,739.0,1827.0,712.0,4.125,<1H OCEAN,245500.0,Van Nuys
4347,3.0,1240.0,151.0,519.0,146.0,7.5408,INLAND,271900.0,Norco
8279,31.0,3776.0,815.0,1886.0,799.0,3.4421,<1H OCEAN,155300.0,La Mesa
12913,10.0,969.0,160.0,482.0,180.0,6.5799,NEAR BAY,218100.0,Napa
10051,34.0,2211.0,502.0,1113.0,488.0,4.7026,<1H OCEAN,356800.0,Rolling Hills Estates
10144,49.0,3739.0,759.0,1422.0,606.0,2.4283,INLAND,143100.0,Nevada City
3757,15.0,1679.0,271.0,928.0,264.0,5.5681,<1H OCEAN,235600.0,Casa Conejo
11686,25.0,2662.0,402.0,1247.0,401.0,5.4395,<1H OCEAN,244000.0,Villa Park
741,41.0,550.0,129.0,642.0,125.0,1.875,<1H OCEAN,119900.0,Norwalk
12894,33.0,1067.0,194.0,600.0,201.0,4.0368,INLAND,139100.0,Pomona
7581,49.0,1074.0,170.0,403.0,208.0,6.2547,<1H OCEAN,366700.0,Burbank
13253,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,NEAR BAY,246300.0,Black Point-Green Point
10066,22.0,3480.0,673.0,1541.0,636.0,2.75,INLAND,94500.0,Big Pine
8359,27.0,2025.0,565.0,2189.0,577.0,2.6083,<1H OCEAN,148600.0,Belvedere
6487,25.0,1995.0,637.0,743.0,597.0,1.4617,<1H OCEAN,46900.0,Rossmoor
423,21.0,2500.0,466.0,1428.0,502.0,2.6513,INLAND,113300.0,Redding
1030,24.0,630.0,172.0,257.0,147.0,5.5224,<1H OCEAN,400000.0,West Hollywood
2888,35.0,802.0,153.0,445.0,150.0,5.0077,<1H OCEAN,185000.0,East La Mirada
9708,26.0,3611.0,563.0,2089.0,540.0,5.1615,NEAR OCEAN,276200.0,Goleta
5837,15.0,3763.0,784.0,717.0,348.0,2.2019,INLAND,130500.0,Portola
586,31.0,1443.0,215.0,627.0,222.0,6.6087,<1H OCEAN,416500.0,Cupertino
11394,16.0,2181.0,321.0,1133.0,350.0,5.7214,INLAND,259400.0,Upland
5960,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN,372700.0,Cupertino
5109,33.0,1555.0,361.0,1571.0,386.0,4.0529,<1H OCEAN,138200.0,Citrus
10654,24.0,2741.0,577.0,1551.0,522.0,3.474,INLAND,70500.0,Barstow
7131,46.0,4143.0,895.0,2240.0,847.0,2.4201,NEAR BAY,92800.0,Vallejo
6799,26.0,2806.0,375.0,1617.0,396.0,5.3922,NEAR OCEAN,353700.0,Colma
11771,18.0,391.0,71.0,247.0,71.0,4.3864,INLAND,179500.0,Riverbank
7421,14.0,2925.0,625.0,1226.0,437.0,2.5865,INLAND,133800.0,Deer Park
8925,8.0,1191.0,242.0,688.0,260.0,2.7243,INLAND,138400.0,Turlock
1055,45.0,2564.0,499.0,1056.0,460.0,4.7328,NEAR BAY,351100.0,Sausalito
9692,11.0,677.0,370.0,1143.0,341.0,2.3864,<1H OCEAN,350000.0,Echo Park
7079,21.0,3648.0,654.0,2266.0,628.0,5.0956,<1H OCEAN,246000.0,Santa Ana
1127,33.0,619.0,139.0,1217.0,146.0,4.6875,<1H OCEAN,154400.0,Santa Ana
7649,36.0,1475.0,328.0,806.0,327.0,3.5078,NEAR OCEAN,166000.0,La Jolla
9699,37.0,682.0,172.0,813.0,173.0,3.8125,<1H OCEAN,138000.0,Avocado Heights
11955,37.0,1091.0,269.0,905.0,242.0,3.1042,<1H OCEAN,152000.0,El Monte
6200,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,80300.0,Country Club
9547,36.0,1717.0,348.0,1054.0,279.0,2.4444,INLAND,73400.0,Muscoy
2228,7.0,7684.0,1088.0,2812.0,1057.0,6.3401,NEAR OCEAN,387300.0,San Clemente
108,40.0,561.0,284.0,662.0,205.0,0.9234,<1H OCEAN,187500.0,Los Angeles
9589,17.0,5122.0,1544.0,2966.0,1339.0,3.4835,<1H OCEAN,116700.0,Santa Ana
10684,26.0,2187.0,472.0,1339.0,463.0,2.0395,INLAND,67900.0,Redding
5061,30.0,1722.0,490.0,1057.0,517.0,3.725,NEAR BAY,261300.0,Mountain View
7880,47.0,2236.0,418.0,1042.0,397.0,2.9545,INLAND,59600.0,Fresno
9105,7.0,3389.0,621.0,1268.0,474.0,3.0224,INLAND,147800.0,Oakhurst
11306,21.0,2696.0,578.0,1208.0,494.0,2.275,NEAR OCEAN,122400.0,Harbor
9679,21.0,3455.0,706.0,1605.0,704.0,3.1382,INLAND,91600.0,Foothill Farms
3622,26.0,2607.0,682.0,1401.0,607.0,2.6563,NEAR BAY,184100.0,Hayward
11894,35.0,2772.0,537.0,1392.0,521.0,3.337,NEAR OCEAN,172300.0,La Jolla
12807,47.0,2310.0,484.0,1126.0,447.0,2.2083,INLAND,97300.0,Turlock
5646,46.0,2085.0,346.0,748.0,354.0,4.0536,NEAR BAY,262000.0,Kensington
5222,29.0,1673.0,284.0,794.0,270.0,5.5191,<1H OCEAN,245800.0,Canoga Park
10272,9.0,2167.0,370.0,1290.0,351.0,5.0285,INLAND,148200.0,Lincoln Village
1890,36.0,984.0,275.0,1024.0,284.0,2.125,<1H OCEAN,153500.0,Montebello
1343,27.0,3960.0,886.0,2807.0,838.0,3.024,INLAND,122500.0,Highgrove
12240,23.0,2089.0,377.0,1085.0,362.0,4.765,<1H OCEAN,181500.0,Buena Park
13885,11.0,9992.0,1368.0,4495.0,1316.0,6.9664,NEAR OCEAN,293900.0,Bonita
4128,26.0,2873.0,480.0,1915.0,475.0,5.3681,<1H OCEAN,187700.0,Simi Valley
9454,43.0,2367.0,409.0,1141.0,400.0,4.8295,NEAR OCEAN,319000.0,San Bruno
14376,25.0,948.0,198.0,613.0,171.0,2.3026,INLAND,90600.0,San Joaquin
6748,32.0,2217.0,422.0,1064.0,427.0,3.6989,<1H OCEAN,208600.0,San Fernando
7642,36.0,787.0,420.0,1506.0,360.0,1.2412,<1H OCEAN,216700.0,Hollywood
4458,26.0,1708.0,299.0,911.0,290.0,4.0227,INLAND,99800.0,Elverta
8245,49.0,995.0,184.0,462.0,194.0,2.7917,<1H OCEAN,242000.0,Culver City
9292,35.0,932.0,294.0,1153.0,282.0,1.4886,<1H OCEAN,100000.0,Florence-Graham
5630,22.0,3583.0,758.0,1792.0,695.0,5.4842,<1H OCEAN,335300.0,Cupertino
14356,7.0,4907.0,577.0,1883.0,556.0,10.4415,<1H OCEAN,453800.0,Laguna Niguel
7563,25.0,1967.0,362.0,1035.0,361.0,3.5735,INLAND,106800.0,Morada
8056,16.0,1762.0,293.0,810.0,297.0,4.4437,<1H OCEAN,305000.0,Sebastopol
6550,25.0,494.0,81.0,254.0,85.0,9.1531,INLAND,418800.0,Livermore
8001,36.0,975.0,243.0,809.0,233.0,2.8929,INLAND,118100.0,Pomona
9376,50.0,1947.0,411.0,1170.0,384.0,3.4769,NEAR BAY,238700.0,San Francisco
8093,29.0,7744.0,1375.0,3316.0,1365.0,3.0253,INLAND,111400.0,Chico
